origin,destination,count
SRQ,LGA,362
SRQ,MDT,78
SRQ,ORD,614
SRQ,PHL,153
SRQ,PIT,116
SRQ,RFD,11
SRQ,RIC,71
SRQ,SBN,11
SRQ,SDF,11
SRQ,SYR,78
SRQ,TTN,27
SRQ,TYS,13
STC,PGD,32
STL,ATL,4140
STL,AUS,682
STL,BDL,361
STL,BNA,1039
STL,BOS,1168
STL,BWI,1378
STL,CHS,30
STL,CLE,813
STL,CLT,2167
STL,CMH,726
STL,CVG,180
STL,DAL,2117
STL,DCA,2887
STL,DEN,2941
STL,DFW,2751
STL,DSM,679
STL,DTW,1336
STL,EWR,1865
STL,FLL,859
STL,HOU,1445
STL,IAD,107
STL,IAH,1760
STL,ICT,678
STL,JAX,34
STL,LAS,1568
STL,LAX,1706
STL,LGA,4082
STL,LIT,640
STL,MCI,1164
STL,MCO,1989
STL,MDW,2417
STL,MIA,800
STL,MKE,613
STL,MSP,2667
STL,MSY,703
STL,OAK,302
STL,OKC,684
STL,OMA,963
STL,ORD,2921
STL,PBI,49
STL,PDX,352
STL,PHL,2392
STL,PHX,1899
STL,PIT,392
STL,PNS,24
STL,RDU,651
STL,RSW,642
STL,SAN,752
STL,SAT,700
STL,SEA,1006
STL,SFO,903
STL,SJC,338
STL,SLC,879
STL,SMF,361
STL,TPA,831
STL,TUL,673
STS,DEN,298
STS,DFW,207
STS,LAX,967
STS,PDX,82
STS,PHX,351
STS,SAN,378
STS,SEA,84
STS,SFO,364
STT,ATL,457
STT,BOS,28
STT,CLT,280
STT,DFW,2
STT,EWR,203
STT,FLL,344
STT,IAD,220
STT,IAH,85
STT,JFK,317
STT,MCO,157
STT,MIA,675
STT,ORD,28
STT,PHL,167
STT,SJU,790
STX,ATL,74
STX,CLT,45
STX,FLL,139
STX,MIA,629
STX,SJU,7
SUN,DEN,177
SUN,LAX,202
SUN,ORD,21
SUN,SFO,174
SUN,SLC,993
SUX,DFW,371
SUX,ORD,974
SWF,DTW,668
SWF,FLL,365
SWF,MCO,361
SWF,MYR,50
SWF,PGD,97
SWF,PIE,119
SWF,SFB,93
SWO,DFW,878
SYR,ATL,1038
SYR,BNA,99
SYR,BOS,365
SYR,CLT,1352
SYR,DCA,869
SYR,DEN,321
SYR,DTW,1025
SYR,EWR,547
SYR,FLL,238
SYR,IAD,731
SYR,JFK,1793
SYR,LGA,943
SYR,MCO,546
SYR,MSP,243
SYR,MYR,37
SYR,ORD,2791
SYR,PGD,46
SYR,PHL,514
SYR,PIE,209
SYR,RDU,84
SYR,RSW,78
SYR,SFB,135
SYR,SRQ,78
SYR,TPA,72
TLH,ATL,2493
TLH,CLT,1454
TLH,DCA,365
TLH,DFW,940
TLH,MIA,1323
TOL,CLT,701
TOL,ORD,1009
TOL,PGD,127
TOL,PIE,121
TOL,SFB,117
TOL,VPS,20
TPA,ACY,364
TPA,ALB,349
TPA,ATL,7232
TPA,AUS,605
TPA,AVL,121
TPA,BDL,1231
TPA,BHM,556
TPA,BNA,1582
TPA,BOS,2684
TPA,BUF,759
TPA,BWI,3011
TPA,CAK,65
TPA,CLE,766
TPA,CLT,3296
TPA,CMH,1102
TPA,CVG,604
TPA,DAL,1093
TPA,DCA,2212
TPA,DEN,2392
TPA,DFW,2737
TPA,DTW,2207
TPA,EWR,2918
TPA,FLL,2108
TPA,GRR,118
TPA,GSO,121
TPA,GSP,34
TPA,HOU,1051
TPA,HPN,365
TPA,IAD,1087
TPA,IAH,2080
TPA,IND,979
TPA,ISP,659
TPA,JFK,2644
TPA,LAS,1200
TPA,LAX,604
TPA,LBE,65
TPA,LGA,2019
TPA,MCI,523
TPA,MDW,1712
TPA,MEM,365
TPA,MHT,431
TPA,MIA,2181
TPA,MKE,616
TPA,MSP,1139
TPA,MSY,1426
TPA,ORD,2985
TPA,ORF,34
TPA,PHL,2974
TPA,PHX,1192
TPA,PIT,997
TPA,PVD,629
TPA,PWM,72
TPA,RDU,1192
TPA,RIC,41
TPA,ROC,225
TPA,SAN,175
TPA,SAT,371
TPA,SDF,407
TPA,SEA,446
TPA,SFO,514
TPA,SJU,1468
TPA,SLC,294
TPA,STL,836
TPA,SYR,72
TPA,TTN,262
TRI,ATL,2104
TRI,CLT,456
TRI,DFW,240
TRI,PIE,24
TRI,SFB,130
TTN,ATL,314
TTN,BNA,104
TTN,CHS,112
TTN,CLT,191
TTN,DTW,81
TTN,FLL,229
TTN,JAX,135
TTN,MCO,485
TTN,MSP,113
TTN,MYR,96
TTN,ORD,198
TTN,PBI,273
TTN,RDU,172
TTN,RSW,219
TTN,SRQ,27
TTN,TPA,261
TUL,ATL,1628
TUL,CLT,751
TUL,DAL,1274
TUL,DEN,1747
TUL,DFW,3174
TUL,HOU,938
TUL,IAH,2554
TUL,LAS,529
TUL,LAX,107
TUL,MCO,28
TUL,MSP,496
TUL,ORD,1833
TUL,PHX,601
TUL,PIE,26
TUL,SFB,128
TUL,SLC,571
TUL,STL,674
TUL,VPS,26
TUS,ATL,684
TUS,BLI,57
TUS,CLT,38
TUS,DAL,21
TUS,DEN,2250
TUS,DFW,2387
TUS,DTW,1
TUS,HOU,4
TUS,IAH,1145
TUS,IND,16
TUS,LAS,1125
TUS,LAX,2684
TUS,MDW,370
TUS,MSP,166
TUS,OAK,11
TUS,ORD,1003
TUS,PDX,321
TUS,PHX,2608
TUS,PVU,104
TUS,SAN,717
TUS,SEA,680
TUS,SFO,1221
TUS,SJC,671
TUS,SLC,1024
TVC,ATL,50
TVC,CLT,13
TVC,DEN,32
TVC,DFW,130
TVC,DTW,1547
TVC,EWR,97
TVC,IAD,11
TVC,LGA,72
TVC,MSP,423
TVC,ORD,1875
TVC,PGD,22
TVC,PIE,23
TVC,SFB,22
TWF,DEN,29
TWF,LAX,35
TWF,ORD,4
TWF,SFO,26
TWF,SLC,1138
TWF,SUN,2
TXK,DFW,1242
TYR,DEN,72
TYR,DFW,1496
TYS,ATL,3038
TYS,BWI,26
TYS,CLT,1758
TYS,DCA,1025
TYS,DEN,220
TYS,DFW,1613
TYS,DTW,1473
TYS,EWR,565
TYS,FLL,301
TYS,IAD,416
TYS,IAH,1269
TYS,LAS,106
TYS,LGA,1420
TYS,MCO,29
TYS,MIA,729
TYS,MSP,350
TYS,ORD,1834
TYS,PBI,14
TYS,PGD,164
TYS,PHL,730
TYS,PIE,331
TYS,PIT,26
TYS,SFB,512
TYS,SRQ,13
TYS,VPS,71
UIN,CGI,5
UIN,ORD,626
VEL,DEN,626
VLD,ATL,1035
VPS,ATL,2353
VPS,AUS,30
VPS,BLV,296
VPS,BWI,58
VPS,CLE,26
VPS,CLT,1463
VPS,CVG,328
VPS,DCA,394
VPS,DEN,11
VPS,DFW,1651
VPS,DSM,26
VPS,EVV,24
VPS,EWR,105
VPS,HTS,25
VPS,IAH,937
VPS,ICT,30
VPS,IND,38
VPS,LCK,48
VPS,LEX,20
VPS,LIT,32
VPS,MCI,57
VPS,MEM,32
VPS,OKC,130
VPS,OMA,29
VPS,ORD,26
VPS,PIA,32
VPS,PIT,52
VPS,RFD,20
VPS,SDF,89
VPS,SGF,89
VPS,SHV,33
VPS,SRQ,1
VPS,TOL,20
VPS,TUL,25
VPS,TYS,71
VPS,XNA,139
WRG,KTN,362
WRG,PSG,362
WYS,SLC,264
XNA,ATL,1948
XNA,BNA,20
XNA,CLT,1346
XNA,DCA,333
XNA,DEN,715
XNA,DFW,3130
XNA,EWR,310
XNA,IAH,1514
XNA,LAS,118
XNA,LAX,20
XNA,LGA,887
XNA,MIA,13
XNA,MSP,548
XNA,ORD,2454
XNA,PHL,116
XNA,SFB,160
XNA,SFO,348
XNA,VPS,139
YAK,CDV,361
YAK,JNU,361
YUM,DFW,331
YUM,PHX,1588
